,End_Order,End_Datum,Ret_Aantal
589318,361461,21-10-2013,2.0
1546505,427002,20-04-2018,3.0
1467435,427007,11-01-2018,6.0
1467517,427008,19-01-2018,2.0
589234,361473,18-10-2013,4.0
1021605,394242,07-04-2016,3.0
217347,328707,19-04-2010,2.0
1048633,394244,24-05-2016,3.0
212092,328708,06-04-2010,2.0
1021641,394246,15-04-2016,2.0
213286,328711,06-04-2010,2.0
1932421,459783,14-06-2019,2.0
1955175,459781,22-06-2019,1.0
1955179,459781,22-06-2019,2.0
2467779,492554,22-09-2020,10.0
589403,361484,18-10-2013,3.0
219430,328717,30-04-2010,2.0
589704,361487,16-10-2013,2.0
589439,361488,31-10-2013,2.0
2481136,492563,22-09-2020,2.0
600133,361495,04-11-2013,2.0
1021870,394264,08-04-2016,4.0
1467852,427033,04-01-2018,2.0
589640,361497,23-10-2013,2.0
2487834,492572,25-09-2020,2.0
589680,361501,25-10-2013,4.0
589574,361502,21-10-2013,3.0
1470634,427041,09-01-2018,5.0
212488,328739,07-04-2010,2.0
277245,328746,05-01-2011,1.0
284140,328746,21-02-2011,3.0
311126,328746,16-05-2011,1.0
311128,328746,16-05-2011,1.0
321890,328746,08-06-2011,0.0
316608,328746,06-06-2011,4.0
2019190,459818,20-08-2019,2.0
328704,328751,20-07-2011,2.0
212700,328752,06-04-2010,2.0
216628,328752,06-05-2010,2.0
1022162,394290,01-04-2016,16.0
590127,361523,21-10-2013,2.0
590158,361526,22-10-2013,3.0
212784,328759,14-04-2010,1.0
212972,328759,14-04-2010,1.0
1042373,394299,11-05-2016,2.0
212799,328763,08-04-2010,2.0
1470252,427069,09-02-2018,2.0
212830,328768,07-04-2010,2.0
590735,361546,16-11-2013,2.0
590708,361547,22-10-2013,1.0
607263,361548,15-11-2013,4.0
623775,361550,22-12-2013,2.0
590828,361551,09-11-2013,6.0
592483,361552,21-10-2013,4.0
713949,361553,31-05-2014,4.0
590849,361554,08-11-2013,4.0
590921,361554,06-11-2013,3.0
1022564,394323,06-04-2016,2.0
1022578,394323,06-04-2016,2.0
1022531,394323,05-04-2016,2.0
1031349,394325,08-04-2016,2.0
1022589,394326,08-04-2016,2.0
590975,361557,29-11-2013,1.0
590995,361558,21-10-2013,2.0
625349,361559,19-12-2013,1.0
591094,361561,22-10-2013,2.0
591110,361562,22-10-2013,2.0
591147,361563,06-11-2013,2.0
597595,361564,30-10-2013,6.0
223534,328802,12-05-2010,4.0
213319,328805,12-04-2010,5.0
591192,361573,22-10-2013,2.0
597568,361576,30-10-2013,9.0
1933495,459881,11-06-2019,2.0
591245,361578,23-10-2013,2.0
213437,328817,09-04-2010,2.0
216199,328820,08-04-2010,4.0
218438,328823,23-04-2010,3.0
213480,328826,08-04-2010,2.0
213526,328826,12-04-2010,1.0
213533,328826,12-04-2010,1.0
213546,328826,12-04-2010,1.0
1023330,394368,07-04-2016,2.0
1476655,427136,19-01-2018,4.0
213618,328832,11-04-2010,4.0
1933845,459912,28-05-2019,2.0
1933955,459912,28-05-2019,2.0
1934001,459912,28-05-2019,2.0
1934008,459912,28-05-2019,3.0
1934053,459912,28-05-2019,3.0
591614,361616,23-10-2013,2.0
1023662,394391,08-04-2016,1.0
1468690,427162,12-01-2018,4.0
223745,328858,17-05-2010,1.0
217365,328866,16-04-2010,1.0
1469070,427171,16-01-2018,3.0
213840,328867,14-04-2010,2.0
1472329,427173,19-01-2018,1.0
1472496,427173,19-01-2018,3.0
1472526,427173,19-01-2018,2.0
1473709,427174,22-01-2018,5.0
1487065,427175,06-02-2018,1.0
1487067,427175,06-02-2018,5.0
218634,328868,23-04-2010,2.0
213870,328869,09-04-2010,1.0
213911,328870,19-04-2010,3.0
1942457,459939,06-06-2019,4.0
1952150,459939,26-06-2019,4.0
213949,328875,12-04-2010,2.0
614292,361638,02-12-2013,6.0
623873,361638,19-12-2013,3.0
633880,361638,28-01-2014,1.0
633884,361638,28-01-2014,1.0
