,Date,Net_daily_art
792,2020-10-30,19822
793,2020-10-29,19887
794,2020-10-28,20029
795,2020-10-27,20157
796,2020-10-26,20734
797,2020-10-25,19171
798,2020-10-24,19361
799,2020-10-23,21101
800,2020-10-22,20946
801,2020-10-21,20617
802,2020-10-20,20810
803,2020-10-19,21102
804,2020-10-18,19210
805,2020-10-17,19348
806,2020-10-16,20919
807,2020-10-15,20220
808,2020-10-14,20675
809,2020-10-13,20572
810,2020-10-12,20708
811,2020-10-11,19028
812,2020-10-10,19229
813,2020-10-09,21047
814,2020-10-08,20520
815,2020-10-07,20460
816,2020-10-06,20740
817,2020-10-05,20680
818,2020-10-04,18731
819,2020-10-03,18742
820,2020-10-02,20226
821,2020-10-01,20347
822,2020-09-30,20461
823,2020-09-29,20573
824,2020-09-28,20678
825,2020-09-27,18619
826,2020-09-26,18671
827,2020-09-25,20003
828,2020-09-24,19591
829,2020-09-23,19799
830,2020-09-22,19811
831,2020-09-21,19646
832,2020-09-20,17700
833,2020-09-19,17814
834,2020-09-18,19147
835,2020-09-17,18698
836,2020-09-16,19006
837,2020-09-15,18936
838,2020-09-14,18999
839,2020-09-13,16765
840,2020-09-12,16895
841,2020-09-11,18383
842,2020-09-10,18193
843,2020-09-09,17989
844,2020-09-08,17831
845,2020-09-07,18137
846,2020-09-06,16481
847,2020-09-05,16468
848,2020-09-04,17944
849,2020-09-03,17445
850,2020-09-02,17153
851,2020-09-01,17053
852,2020-08-31,17404
853,2020-08-30,15993
854,2020-08-29,16263
855,2020-08-28,17580
856,2020-08-27,16858
857,2020-08-26,16667
858,2020-08-25,17056
859,2020-08-24,17041
860,2020-08-23,15275
861,2020-08-22,15412
862,2020-08-21,15997
863,2020-08-20,15188
864,2020-08-19,14967
865,2020-08-18,15036
866,2020-08-17,15279
867,2020-08-16,13589
868,2020-08-15,13596
869,2020-08-14,14197
870,2020-08-13,13972
871,2020-08-12,13766
872,2020-08-11,13830
873,2020-08-10,13806
874,2020-08-09,12613
875,2020-08-08,12626
876,2020-08-07,13499
877,2020-08-06,12816
878,2020-08-05,12750
879,2020-08-04,12723
880,2020-08-03,13124
881,2020-08-02,12281
882,2020-08-01,12347
883,2020-07-31,13161
884,2020-07-30,13091
885,2020-07-29,13288
886,2020-07-28,13277
887,2020-07-27,13731
888,2020-07-26,13242
889,2020-07-25,13190
890,2020-07-24,14865
891,2020-07-23,15265
892,2020-07-22,15859
893,2020-07-21,15753
894,2020-07-20,16670
895,2020-07-19,15858
896,2020-07-18,15990
897,2020-07-17,19262
898,2020-07-16,18903
899,2020-07-15,19185
900,2020-07-14,19737
901,2020-07-13,20161
902,2020-07-12,18891
903,2020-07-11,18996
904,2020-07-10,20736
905,2020-07-09,20611
906,2020-07-08,20724
907,2020-07-07,20516
908,2020-07-06,20685
909,2020-07-05,18817
910,2020-07-04,18806
911,2020-07-03,20318
912,2020-07-02,19786
913,2020-07-01,20028
914,2020-06-30,20075
915,2020-06-29,20364
916,2020-06-28,18664
917,2020-06-27,18741
918,2020-06-26,20117
919,2020-06-25,20179
920,2020-06-24,19929
921,2020-06-23,20078
922,2020-06-22,20380
923,2020-06-21,18627
924,2020-06-20,18642
925,2020-06-19,20170
926,2020-06-18,19694
927,2020-06-17,19829
928,2020-06-16,19794
929,2020-06-15,20022
930,2020-06-14,18050
931,2020-06-13,18174
932,2020-06-12,19514
933,2020-06-11,19383
934,2020-06-10,19522
935,2020-06-09,19654
936,2020-06-08,19701
937,2020-06-07,18196
938,2020-06-06,18310
939,2020-06-05,19234
940,2020-06-04,18717
941,2020-06-03,18649
942,2020-06-02,19005
943,2020-06-01,17120
944,2020-05-31,17000
945,2020-05-30,17160
946,2020-05-29,18306
947,2020-05-28,18344
948,2020-05-27,18195
949,2020-05-26,18153
950,2020-05-25,18040
951,2020-05-24,16548
952,2020-05-23,16531
953,2020-05-22,17055
954,2020-05-21,15985
955,2020-05-20,17373
956,2020-05-19,17853
957,2020-05-18,18094
958,2020-05-17,16814
959,2020-05-16,16788
960,2020-05-15,18234
961,2020-05-14,18115
962,2020-05-13,18102
963,2020-05-12,18104
964,2020-05-11,18001
965,2020-05-10,16321
966,2020-05-09,16319
967,2020-05-08,17838
968,2020-05-07,17521
969,2020-05-06,17454
970,2020-05-05,16379
971,2020-05-04,17080
972,2020-05-03,15418
973,2020-05-02,15327
974,2020-05-01,17274
975,2020-04-30,17828
976,2020-04-29,17657
977,2020-04-28,17573
978,2020-04-27,16276
979,2020-04-26,16015
980,2020-04-25,16114
981,2020-04-24,17443
982,2020-04-23,16968
983,2020-04-22,17363
984,2020-04-21,17424
985,2020-04-20,17539
986,2020-04-19,16408
987,2020-04-18,16362
988,2020-04-17,17461
989,2020-04-16,16639
990,2020-04-15,16469
991,2020-04-14,16162
992,2020-04-13,14469
993,2020-04-12,14395
994,2020-04-11,14391
995,2020-04-10,15649
996,2020-04-09,15530
997,2020-04-08,15589
998,2020-04-07,15738
999,2020-04-06,16305
1000,2020-04-05,15230
1001,2020-04-04,15316
1002,2020-04-03,16046
1003,2020-04-02,16239
1004,2020-04-01,16342
1005,2020-03-31,16364
1006,2020-03-30,16330
1007,2020-03-29,15175
1008,2020-03-28,15408
1009,2020-03-27,16252
1010,2020-03-26,15980
1011,2020-03-25,15712
1012,2020-03-24,15838
1013,2020-03-23,16296
1014,2020-03-22,15130
1015,2020-03-21,15193
1016,2020-03-20,16241
1017,2020-03-19,16294
1018,2020-03-18,16042
1019,2020-03-17,15919
1020,2020-03-16,16519
1021,2020-03-15,15097
1022,2020-03-14,15202
1023,2020-03-13,16507
1024,2020-03-12,16163
1025,2020-03-11,16202
1026,2020-03-10,16189
1027,2020-03-09,16338
1028,2020-03-08,15105
1029,2020-03-07,15149
1030,2020-03-06,16307
1031,2020-03-05,15440
1032,2020-03-04,15586
1033,2020-03-03,15536
1034,2020-03-02,15256
1035,2020-03-01,13972
1036,2020-02-29,13898
1037,2020-02-28,15439
1038,2020-02-27,14596
1039,2020-02-26,14062
1040,2020-02-25,13984
1041,2020-02-24,14299
1042,2020-02-23,13154
1043,2020-02-22,13119
1044,2020-02-21,14435
1045,2020-02-20,14167
1046,2020-02-19,14021
1047,2020-02-18,14205
1048,2020-02-17,14433
1049,2020-02-16,12955
1050,2020-02-15,12887
1051,2020-02-14,14233
1052,2020-02-13,13535
1053,2020-02-12,13449
1054,2020-02-11,13100
1055,2020-02-10,13130
1056,2020-02-09,12011
1057,2020-02-08,12035
1058,2020-02-07,12850
1059,2020-02-06,12607
1060,2020-02-05,12542
1061,2020-02-04,12383
1062,2020-02-03,12538
1063,2020-02-02,11384
1064,2020-02-01,11540
1065,2020-01-31,12207
1066,2020-01-30,11697
1067,2020-01-29,11718
1068,2020-01-28,11448
1069,2020-01-27,11634
1070,2020-01-26,10693
1071,2020-01-25,10746
1072,2020-01-24,11426
1073,2020-01-23,11271
1074,2020-01-22,11110
1075,2020-01-21,11141
1076,2020-01-20,10928
1077,2020-01-19,9847
1078,2020-01-18,9876
1079,2020-01-17,10782
1080,2020-01-16,10697
1081,2020-01-15,10528
1082,2020-01-14,10433
1083,2020-01-13,10765
1084,2020-01-12,9790
1085,2020-01-11,9827
1086,2020-01-10,10462
1087,2020-01-09,9909
1088,2020-01-08,9771
1089,2020-01-07,9525
1090,2020-01-06,8838
1091,2020-01-05,7106
1092,2020-01-04,7106
1093,2020-01-03,7159
1094,2020-01-02,6471
1095,2020-01-01,6155
1096,2019-12-31,6371
1097,2019-12-30,6391
1098,2019-12-29,6332
1099,2019-12-28,6332
1100,2019-12-27,6360
1101,2019-12-26,6304
1102,2019-12-25,6338
1103,2019-12-24,6533
1104,2019-12-23,7188
1105,2019-12-22,6990
1106,2019-12-21,6986
1107,2019-12-20,9500
1108,2019-12-19,10617
1109,2019-12-18,11048
1110,2019-12-17,11573
1111,2019-12-16,12106
1112,2019-12-15,11524
1113,2019-12-14,11545
1114,2019-12-13,13185
1115,2019-12-12,13432
1116,2019-12-11,13840
1117,2019-12-10,14059
1118,2019-12-09,14148
1119,2019-12-08,13252
1120,2019-12-07,13287
1121,2019-12-06,14590
1122,2019-12-05,15198
1123,2019-12-04,15769
1124,2019-12-03,15949
1125,2019-12-02,15807
1126,2019-12-01,14907
1127,2019-11-30,15026
1128,2019-11-29,16789
1129,2019-11-28,16939
1130,2019-11-27,17006
1131,2019-11-26,17088
1132,2019-11-25,17877
1133,2019-11-24,16374
1134,2019-11-23,16395
1135,2019-11-22,17849
1136,2019-11-21,17772
1137,2019-11-20,17895
1138,2019-11-19,17971
1139,2019-11-18,18482
1140,2019-11-17,16932
1141,2019-11-16,17006
1142,2019-11-15,19046
1143,2019-11-14,18804
1144,2019-11-13,18770
1145,2019-11-12,19178
1146,2019-11-11,19482
1147,2019-11-10,17950
1148,2019-11-09,17942
1149,2019-11-08,18909
