,Date,Net_daily_art
1039,2020-02-26,14577
1040,2020-02-25,14845
1041,2020-02-24,14791
1042,2020-02-23,13341
1043,2020-02-22,13276
1044,2020-02-21,14078
1045,2020-02-20,14162
1046,2020-02-19,14124
1047,2020-02-18,14125
1048,2020-02-17,14917
1049,2020-02-16,13428
1050,2020-02-15,13463
1051,2020-02-14,14794
1052,2020-02-13,14378
1053,2020-02-12,14602
1054,2020-02-11,14543
1055,2020-02-10,14631
1056,2020-02-09,13594
1057,2020-02-08,13516
1058,2020-02-07,14423
1059,2020-02-06,14316
1060,2020-02-05,13943
1061,2020-02-04,14137
1062,2020-02-03,15098
1063,2020-02-02,13601
1064,2020-02-01,13622
1065,2020-01-31,14585
1066,2020-01-30,14141
1067,2020-01-29,14511
1068,2020-01-28,12841
1069,2020-01-27,12952
1070,2020-01-26,10800
1071,2020-01-25,10806
1072,2020-01-24,11378
1073,2020-01-23,10898
1074,2020-01-22,10553
1075,2020-01-21,10576
1076,2020-01-20,10412
1077,2020-01-19,9298
1078,2020-01-18,9308
1079,2020-01-17,9932
1080,2020-01-16,9751
1081,2020-01-15,9590
1082,2020-01-14,10091
1083,2020-01-13,9579
1084,2020-01-12,8422
1085,2020-01-11,8416
1086,2020-01-10,8921
1087,2020-01-09,8674
1088,2020-01-08,8582
1089,2020-01-07,8216
1090,2020-01-06,7552
1091,2020-01-05,6082
1092,2020-01-04,6082
1093,2020-01-03,6136
1094,2020-01-02,5683
1095,2020-01-01,5603
1096,2019-12-31,6093
1097,2019-12-30,5933
1098,2019-12-29,5926
1099,2019-12-28,5926
1100,2019-12-27,5919
1101,2019-12-26,5770
1102,2019-12-25,5795
1103,2019-12-24,5928
1104,2019-12-23,6695
1105,2019-12-22,6594
1106,2019-12-21,6612
1107,2019-12-20,9254
1108,2019-12-19,10102
1109,2019-12-18,10724
1110,2019-12-17,11237
1111,2019-12-16,11813
1112,2019-12-15,11220
1113,2019-12-14,11245
1114,2019-12-13,12695
1115,2019-12-12,13186
1116,2019-12-11,13466
1117,2019-12-10,13846
1118,2019-12-09,14087
1119,2019-12-08,13050
1120,2019-12-07,13165
1121,2019-12-06,13850
1122,2019-12-05,14023
1123,2019-12-04,14178
1124,2019-12-03,14411
1125,2019-12-02,14859
1126,2019-12-01,14146
1127,2019-11-30,14153
1128,2019-11-29,14962
1129,2019-11-28,15096
1130,2019-11-27,15073
1131,2019-11-26,15269
1132,2019-11-25,15321
1133,2019-11-24,14346
1134,2019-11-23,14366
1135,2019-11-22,15484
1136,2019-11-21,15722
1137,2019-11-20,16077
1138,2019-11-19,15914
1139,2019-11-18,15787
1140,2019-11-17,14545
1141,2019-11-16,14545
1142,2019-11-15,15489
1143,2019-11-14,15433
1144,2019-11-13,15351
1145,2019-11-12,15545
1146,2019-11-11,15076
1147,2019-11-10,14166
1148,2019-11-09,14202
1149,2019-11-08,15090
